"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-10","71","H,,S","80",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-11","71","H,,S","80",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-12","67","H,,S","72",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-13","72","H,,S","79",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-14","73","H,,S","80",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-15","72","H,,S","79",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-16","68","H,,S","72",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-17","77","H,,S","94",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-18","73","H,,S","78",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-19","64","H,,S","76",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-20","70","H,,S","82",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-21","70","H,,S","78",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-22","65","H,,S","67",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-23","67","H,,S","74",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-24","68","H,,S","76",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-25","76","H,,S","88",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-26","75","H,,S","84",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-27","72","H,,S","77",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-28","72","H,,S","80",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-29","72","H,,S","83",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-06-30","75","H,,S","84",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-01","76","H,,S","85",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-02","78","H,,S","87",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-03","79","H,,S","88",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-04","76","H,,S","85",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-05","74","H,,S","84",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-06","79","H,,S","89",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-07","77","H,,S","82",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-08","72","H,,S","81",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-09","76","H,,S","86",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-10","73","H,,S","81",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-11","73","H,,S","81",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-12","75","H,,S","83",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-13","81","H,,S","91",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-14","79","H,,S","92",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-15","78","H,,S","84",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-16","76","H,,S","84",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-17","78","H,,S","84",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-18","78","H,,S","84",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-19","82","H,,S","94",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-20","85","H,,S","95",",,W","76",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-21","82","H,,S","91",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-22","87","H,,S","95",",,W","78",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-23","86","H,,S","96",",,W","77",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-24","83","H,,S","96",",,W","76",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-25","80","H,,S","86",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-26","77","H,,S","81",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-27","77","H,,S","85",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-28","77","H,,S","84",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-29","80","H,,S","85",",,W","76",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-30","82","H,,S","91",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-07-31","78","H,,S","85",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-01","73","H,,S","77",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-02","77","H,,S","89",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-03","82","H,,S","89",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-04","81","H,,S","91",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-05","81","H,,S","89",",,W","76",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-06","80","H,,S","89",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-07","81","H,,S","89",",,W","77",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-08","81","H,,S","88",",,W","77",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-09","83","H,,S","93",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-10","82","H,,S","88",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-11","78","H,,S","86",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-12","77","H,,S","87",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-13","74","H,,S","81",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-14","73","H,,S","82",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-15","74","H,,S","82",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-16","73","H,,S","82",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-17","73","H,,S","84",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-18","74","H,,S","87",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-19","78","H,,S","88",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-20","78","H,,S","88",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-21","76","H,,S","82",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-22","74","H,,S","79",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-23","76","H,,S","85",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-24","80","H,,S","91",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-25","81","H,,S","92",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-26","78","H,,S","86",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-27","80","H,,S","91",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-28","76","H,,S","83",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-29","77","H,,S","85",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-30","78","H,,S","86",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-08-31","79","H,,S","88",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-01","79","H,,S","89",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-02","72","H,,S","77",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-03","70","H,,S","79",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-04","76","H,,S","86",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-05","76","H,,S","84",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-06","73","H,,S","75",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-07","69","H,,S","75",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-08","71","H,,S","80",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-09","69","H,,S","79",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-10","72","H,,S","82",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-11","73","H,,S","76",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-12","72","H,,S","79",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-13","76","H,,S","88",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-14","74","H,,S","84",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-15","72","H,,S","76",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-16","67","H,,S","78",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-17","69","H,,S","74",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-18","73","H,,S","84",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-19","75","H,,S","85",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-20","74","H,,S","83",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-21","71","H,,S","78",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-22","71","H,,S","81",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-23","60","H,,S","67",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-24","58","H,,S","72",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-25","66","H,,S","76",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-26","66","H,,S","75",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-27","67","H,,S","72",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-28","63","H,,S","73",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-29","63","H,,S","68",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-30","59","H,,S","64",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-01","58","H,,S","60",",,W","53",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-02","57","H,,S","60",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-03","51","H,,S","52",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-04","50","H,,S","56",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-05","56","H,,S","60",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-06","62","H,,S","76",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-07","65","H,,S","76",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-08","58","H,,S","61",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-09","54","H,,S","64",",,W","45",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-10","58","H,,S","68",",,W","48",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-11","61","H,,S","73",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-12","60","H,,S","68",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-13","64","H,,S","68",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-14","60","H,,S","69",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-15","58","H,,S","68",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-16","59","H,,S","66",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-17","60","H,,S","67",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-18","54","H,,S","58",",,W","48",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-19","50","H,,S","56",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-20","52","H,,S","61",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-21","55","H,,S","64",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-22","55","H,,S","65",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-23","57","H,,S","61",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-24","58","H,,S","64",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-25","65","H,,S","73",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-26","65","H,,S","71",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-27","62","H,,S","67",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-28","52","H,,S","59",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-29","50","H,,S","61",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-30","51","H,,S","62",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-31","56","H,,S","64",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-01","62","H,,S","70",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-02","63","H,,S","72",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-03","56","H,,S","66",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-04","56","H,,S","68",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-05","65","H,,S","73",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-06","66","H,,S","70",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-07","69","H,,S","80",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-08","55","H,,S","60",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-09","47","H,,S","53",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-10","53","H,,S","64",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-11","62","H,,S","68",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-12","67","H,,S","72",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-13","56","H,,S","61",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-14","43","H,,S","47",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-15","40","H,,S","46",",,W","33",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-16","46","H,,S","53",",,W","41",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-17","42","H,,S","47",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-18","40","H,,S","46",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-19","37","H,,S","41",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-20","37","H,,S","44",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-21","34","H,,S","42",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-22","43","H,,S","50",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-23","46","H,,S","57",",,W","34",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-24","44","H,,S","53",",,W","33",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-25","49","H,,S","55",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-26","48","H,,S","57",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-27","49","H,,S","60",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-28","53","H,,S","56",",,W","41",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-29","41","H,,S","44",",,W","34",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-30","47","H,,S","58",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-01","42","H,,S","44",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-02","37","H,,S","45",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-03","51","H,,S","57",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-04","45","H,,S","47",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-05","39","H,,S","47",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-06","47","H,,S","57",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-07","55","H,,S","57",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-08","53","H,,S","55",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-09","42","H,,S","47",",,W","34",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-10","36","H,,S","39",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-11","38","H,,S","41",",,W","33",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-12","36","H,,S","40",",,W","29",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-13","32","H,,S","42",",,W","27",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-14","34","H,,S","40",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-15","36","H,,S","43",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-16","43","H,,S","47",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-17","40","H,,S","47",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-18","37","H,,S","41",",,W","33",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-19","34","H,,S","40",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-20","35","H,,S","40",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-21","32","H,,S","41",",,W","25",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-22","37","H,,S","53",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-23","45","H,,S","56",",,W","9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-24","11","H,,S","16",",,W","7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-25","20","H,,S","28",",,W","14",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-26","23","H,,S","29",",,W","18",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-27","30","H,,S","35",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-28","36","H,,S","45",",,W","27",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-29","39","H,,S","46",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-30","42","H,,S","51",",,W","34",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-31","46","H,,S","51",",,W","41",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-01","50","H,,S","56",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-02","46","H,,S","55",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-03","48","H,,S","50",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-04","51","H,,S","61",",,W","45",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-05","49","H,,S","51",",,W","45",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-06","44","H,,S","47",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-07","41","H,,S","47",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-08","37","H,,S","41",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-09","40","H,,S","46",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-10","39","H,,S","41",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-11","38","H,,S","40",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-12","42","H,,S","53",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-13","49","H,,S","52",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-14","35","H,,S","38",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-15","33","H,,S","39",",,W","29",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-16","36","H,,S","48",",,W","29",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-17","39","H,,S","45",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-18","46","H,,S","56",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-19","42","H,,S","45",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-20","44","H,,S","50",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-21","40","H,,S","43",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-22","38","H,,S","40",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-23","38","H,,S","39",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-24","39","H,,S","48",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-25","38","H,,S","52",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-26","46","H,,S","52",",,W","40",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-27","39","H,,S","43",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-28","41","H,,S","53",",,W","33",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-29","43","H,,S","47",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-30","44","H,,S","52",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-31","39","H,,S","45",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-01","32","H,,S","38",",,W","26",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-02","32","H,,S","39",",,W","24",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-03","29","H,,S","35",",,W","11",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-04","12","H,,S","27",",,W","4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-05","33","H,,S","44",",,W","27",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-06","42","H,,S","53",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-07","35","H,,S","41",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-08","43","H,,S","54",",,W","34",",,W"
